판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
726,2017-06-30,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",2,0.00%,"3,821,280","22,008","3,799,272"
727,2017-07-01,매장,삼양상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",5,0.00%,"900,000","298,200","601,800"
728,2017-07-02,매장,신세기상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",8,0.00%,"15,285,120","5,064,288","10,220,832"
729,2017-07-03,매장,이화무역,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",3,0.00%,"1,691,892","778,032","913,860"
730,2017-07-03,매장,금강,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",10,0.00%,"5,639,640","2,593,440","3,046,200"
731,2017-07-03,매장,우주전산,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",10,0.00%,"1,668,000","850,440","817,560"
732,2017-07-04,매장,언더우드상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",3,0.00%,"5,731,920","33,012","5,698,908"
733,2017-07-05,매장,태성무역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","260,650",4,0.00%,"1,042,600","1,032,720","9,880"
734,2017-07-08,매장,샤론통상,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",8,0.00%,"1,727,904","146,304","1,581,600"
735,2017-07-10,매장,한진무역,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",9,0.00%,"437,940","201,420","236,520"
736,2017-07-11,매장,신성무역,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",13,0.00%,"5,584,800","2,558,400","3,026,400"
737,2017-07-13,매장,ABC상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",5,0.00%,"179,400","82,500","96,900"
738,2017-07-13,매장,ITM,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","266,232",3,0.00%,"798,696","774,540","24,156"
739,2017-07-15,카탈로그,투프린트,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","491,988",13,0.00%,"6,395,844","5,168,592","1,227,252"
740,2017-07-16,온라인,J마켓,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",1,0.00%,"599,988","472,368","127,620"
741,2017-07-16,온라인,k마켓,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",1,0.00%,"441,600","250,836","190,764"
742,2017-07-19,매장,양정물산,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"16,452","32,280",5,0.00%,"161,400","82,260","79,140"
743,2017-07-20,매장,글로리아 백화정,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",10,0.00%,"1,800,000","596,400","1,203,600"
744,2017-07-20,매장,세종물산,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",3,0.00%,"2,516,400","1,157,184","1,359,216"
745,2017-07-22,대리점,가나전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",1,0.00%,"246,000","113,124","132,876"
746,2017-07-23,매장,샤론통상,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
747,2017-07-24,매장,한진무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",1,0.00%,"1,910,640","516,456","1,394,184"
748,2017-07-25,매장,대한상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",5,0.00%,"1,374,000","631,860","742,140"
749,2017-07-25,매장,동도교역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
750,2017-07-27,매장,신성무역,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",9,0.00%,"1,187,460","546,048","641,412"
751,2017-07-28,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",1,0.00%,"1,910,640","11,004","1,899,636"
752,2017-07-28,매장,ABC상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
753,2017-07-29,매장,유미백화점,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",7,0.00%,"2,259,600","1,039,080","1,220,520"
754,2017-07-29,매장,ITM,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",13,0.00%,"2,074,644","143,052","1,931,592"
755,2017-07-30,매장,삼양상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
756,2017-07-30,카탈로그,투프린트,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",2,0.00%,"859,200","393,600","465,600"
757,2017-07-31,온라인,J마켓,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",2,0.00%,"1,677,600","771,456","906,144"
758,2017-08-01,온라인,k마켓,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",5,0.00%,"179,400","82,500","96,900"
759,2017-08-02,매장,신세기상사,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",3,0.00%,"1,799,964","1,417,104","382,860"
760,2017-08-03,대리점,가나전자,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",3,0.00%,"1,368,000","330,372","1,037,628"
761,2017-08-07,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",5,0.00%,"167,400","76,980","90,420"
762,2017-08-07,매장,태성무역,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",9,0.00%,"3,974,400","2,257,524","1,716,876"
763,2017-08-10,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",3,0.00%,"5,731,920","39,564","5,692,356"
764,2017-08-12,매장,혜성 백화점,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",4,0.00%,"1,199,952","397,584","802,368"
765,2017-08-13,매장,샤론통상,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"16,452","32,280",1,0.00%,"32,280","16,452","15,828"
766,2017-08-15,매장,태화상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
767,2017-08-15,매장,동광통상,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
768,2017-08-16,매장,오성통상,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",10,0.00%,"2,159,880","596,400","1,563,480"
769,2017-08-18,매장,한진무역,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","635,603",10,0.00%,"6,356,030","6,281,880","74,150"
770,2017-08-19,매장,미림 백화점,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",10,0.00%,"13,199,880","6,070,200","7,129,680"
771,2017-08-22,매장,대한상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",2,0.00%,"3,821,280","1,032,912","2,788,368"
772,2017-08-22,매장,삼화상사,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",5,0.00%,"834,000","425,220","408,780"
773,2017-08-23,매장,신성무역,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","61,628",2,0.00%,"123,256","119,280","3,976"
774,2017-08-24,매장,ABC상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","200,653",5,0.00%,"1,003,265","984,000","19,265"
775,2017-08-26,매장,태강교역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
776,2017-08-26,매장,ITM,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",8,0.00%,"2,582,400","1,187,520","1,394,880"
777,2017-08-27,매장,신영상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","399,166",1,0.00%,"399,166","397,584","1,582"
778,2017-08-27,매장,월드링크,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",10,0.00%,"1,799,880","596,280","1,203,600"
779,2017-08-29,매장,동광통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",8,0.00%,"15,285,120","88,032","15,197,088"
780,2017-08-29,매장,서주무역,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",1,0.00%,"838,800","385,728","453,072"
781,2017-09-01,매장,태화상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
782,2017-09-04,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",10,0.00%,"19,106,400","1,150,200","17,956,200"
783,2017-09-05,매장,세종물산,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",2,0.00%,"359,976","119,256","240,720"
784,2017-09-05,매장,혜성 백화점,카메라 & 캠코더,캠코더,Business Videographer 1/2'' 3mm M500,Grey,"485,616","1,056,000",10,0.00%,"10,560,000","4,856,160","5,703,840"
785,2017-09-06,매장,미림상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",1,0.00%,"1,421,964","471,120","950,844"
786,2017-09-06,매장,태화상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",5,0.00%,"1,079,940","298,200","781,740"
787,2017-09-07,매장,동광통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",3,0.00%,"575,964","302,832","273,132"
788,2017-09-07,매장,오성통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",10,0.00%,"19,106,400","110,040","18,996,360"
789,2017-09-11,매장,베네디스,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,0.00%,"5,731,920","345,060","5,386,860"
790,2017-09-12,매장,협우상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",1,0.00%,"159,588","11,004","148,584"
791,2017-09-12,매장,미림 백화점,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",1,0.00%,"274,800","126,372","148,428"
792,2017-09-16,매장,금강,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",9,0.00%,"1,620,000","536,760","1,083,240"
793,2017-09-16,매장,대진상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
794,2017-09-20,매장,월드링크,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
795,2017-09-21,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",1,0.00%,"1,910,640","516,456","1,394,184"
796,2017-09-23,매장,삼화상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",1,0.00%,"159,588","11,004","148,584"
797,2017-09-23,매장,태강교역,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",7,0.00%,"4,199,916","2,783,088","1,416,828"
798,2017-09-26,매장,양정물산,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",10,0.00%,"2,748,000","1,263,720","1,484,280"
799,2017-09-29,매장,신영상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",3,0.00%,"1,368,000","330,372","1,037,628"
800,2017-09-30,매장,진흥,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Green,"87,600","192,000",5,0.00%,"960,000","438,000","522,000"
801,2017-09-30,매장,서주무역,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",1,0.00%,"23,880","12,180","11,700"
802,2017-10-01,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",8,0.00%,"15,285,120","105,504","15,179,616"
803,2017-10-01,매장,동도교역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","265,580",5,0.00%,"1,327,900","1,290,900","37,000"
804,2017-10-01,매장,유미백화점,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","401,655",3,0.00%,"1,204,965","1,192,752","12,213"
805,2017-10-02,매장,삼양상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",3,0.00%,"4,265,892","1,413,360","2,852,532"
806,2017-10-02,매장,미림상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",9,0.00%,"17,195,760","1,035,180","16,160,580"
807,2017-10-02,매장,신세기상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",4,0.00%,"143,520","66,000","77,520"
808,2017-10-04,매장,한진무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",5,0.00%,"9,553,200","65,940","9,487,260"
809,2017-10-04,매장,샤론통상,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",10,0.00%,"4,416,000","2,508,360","1,907,640"
810,2017-10-05,매장,ABC상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
811,2017-10-05,매장,대한상사,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",3,0.00%,"500,400","255,132","245,268"
812,2017-10-05,매장,신성무역,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",10,0.00%,"4,416,000","2,508,360","1,907,640"
813,2017-10-06,매장,ITM,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",1,0.00%,"33,480","15,396","18,084"
814,2017-10-07,카탈로그,투프린트,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",7,0.00%,"2,259,600","1,039,080","1,220,520"
815,2017-10-08,온라인,k마켓,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",3,0.00%,"899,964","298,188","601,776"
816,2017-10-08,대리점,가나전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",5,0.00%,"1,230,000","565,620","664,380"
817,2017-10-08,매장,혜성 백화점,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",10,0.00%,"486,600","223,800","262,800"
818,2017-10-08,대리점,명성,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",1,0.00%,"599,988","397,584","202,404"
819,2017-10-08,매장,한미전자,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","68,122",1,0.00%,"68,122","59,640","8,482"
820,2017-10-09,매장,동광통상,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",2,0.00%,"2,400,000","795,168","1,604,832"
821,2017-10-09,매장,태화상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",2,0.00%,"3,821,280","26,376","3,794,904"
822,2017-10-11,매장,삼화상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
823,2017-10-11,매장,미림 백화점,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",8,0.00%,"1,276,704","88,032","1,188,672"
824,2017-10-12,매장,월드링크,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",4,0.00%,"194,640","89,520","105,120"
825,2017-10-12,매장,신영상사,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","265,813",8,0.00%,"2,126,504","2,065,440","61,064"
826,2017-10-12,매장,협우상사,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",3,0.00%,"1,691,892","778,032","913,860"
827,2017-10-12,매장,서주무역,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",9,0.00%,"322,920","148,500","174,420"
828,2017-10-12,매장,미림상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
829,2017-10-13,매장,대진상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",10,0.00%,"2,999,880","993,960","2,005,920"
830,2017-10-13,매장,양정물산,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",7,0.00%,"1,167,600","595,308","572,292"
831,2017-10-16,매장,양정물산,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",8,0.00%,"9,600,000","3,180,672","6,419,328"
832,2017-10-16,매장,유미백화점,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",9,0.00%,"1,620,000","536,760","1,083,240"
833,2017-10-16,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",5,0.00%,"9,553,200","2,582,280","6,970,920"
834,2017-10-16,매장,세종물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",3,0.00%,"5,731,920","33,012","5,698,908"
835,2017-10-16,매장,삼양상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
836,2017-10-17,매장,신세기상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",10,0.00%,"19,106,400","1,150,200","17,956,200"
837,2017-10-18,매장,태성무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","400,738",5,0.00%,"2,003,690","1,987,920","15,770"
838,2017-10-18,매장,샤론통상,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",8,0.00%,"2,399,904","795,168","1,604,736"
839,2017-10-18,매장,언더우드상사,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Black,"87,600","192,000",2,0.00%,"384,000","175,200","208,800"
840,2017-10-18,매장,이화무역,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",2,0.00%,"1,199,976","944,736","255,240"
841,2017-10-18,매장,동도교역,카메라 & 캠코더,캠코더,Social Videographer 1/3'' 8.5mm E200,Grey,"100,944","198,000",4,0.00%,"792,000","403,776","388,224"
842,2017-10-19,매장,신성무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",4,0.00%,"7,642,560","2,065,824","5,576,736"
843,2017-10-19,매장,한진무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","206,719",3,0.00%,"620,157","590,400","29,757"
844,2017-10-20,카탈로그,투프린트,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","215,192",10,0.00%,"2,151,920","1,968,000","183,920"
845,2017-10-20,매장,ITM,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",9,0.00%,"5,399,892","3,578,256","1,821,636"
846,2017-10-20,매장,유미백화점,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","400,247",9,0.00%,"3,602,223","3,578,256","23,967"
847,2017-10-22,온라인,J마켓,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",10,0.00%,"1,800,000","596,400","1,203,600"
848,2017-10-23,매장,신세기상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",10,0.00%,"1,800,000","596,400","1,203,600"
849,2017-10-23,매장,삼양상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
850,2017-10-23,매장,이화무역,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",5,0.00%,"797,940","55,020","742,920"
851,2017-10-24,대리점,명성,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
852,2017-10-24,대리점,가나전자,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",10,0.00%,"3,228,000","1,484,400","1,743,600"
853,2017-10-27,매장,언더우드상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",3,0.00%,"539,964","178,884","361,080"
854,2017-10-28,매장,샤론통상,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",1,0.00%,"1,558,800","516,456","1,042,344"
855,2017-10-28,매장,동광통상,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",1,0.00%,"599,988","397,584","202,404"
856,2017-10-28,매장,태화상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",7,0.00%,"1,511,916","128,016","1,383,900"
857,2017-10-29,매장,한진무역,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",1,0.00%,"1,421,964","471,120","950,844"
858,2017-10-29,매장,오성통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",3,0.00%,"5,731,920","1,899,108","3,832,812"
859,2017-10-30,매장,신성무역,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","630,866",1,0.00%,"630,866","628,188","2,678"
860,2017-10-30,매장,대한상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",7,0.00%,"340,620","156,660","183,960"
861,2017-10-30,매장,ABC상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",3,0.00%,"478,764","33,012","445,752"
862,2017-10-30,매장,미림 백화점,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
863,2017-10-31,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
864,2017-11-02,매장,미림상사,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",5,0.00%,"2,819,820","1,296,720","1,523,100"
865,2017-11-02,매장,진흥,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",2,0.00%,"431,976","36,576","395,400"
866,2017-11-02,매장,서주무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",2,0.00%,"3,821,280","22,008","3,799,272"
867,2017-11-03,매장,베네디스,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",8,0.00%,"6,710,400","3,085,824","3,624,576"
868,2017-11-03,매장,ITM,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",1,0.00%,"33,480","15,396","18,084"
869,2017-11-04,매장,신영상사,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",5,0.00%,"834,000","425,220","408,780"
870,2017-11-04,매장,협우상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",3,0.00%,"2,516,400","1,157,184","1,359,216"
871,2017-11-05,매장,금강,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",4,0.00%,"4,800,000","1,590,336","3,209,664"
872,2017-11-06,매장,양정물산,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",9,0.00%,"437,940","201,420","236,520"
873,2017-11-06,매장,우주전산,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",8,0.00%,"1,055,520","485,376","570,144"
874,2017-11-07,온라인,k마켓,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",1,0.00%,"441,600","250,836","190,764"
875,2017-11-07,매장,동광통상,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",10,0.00%,"334,800","153,960","180,840"
876,2017-11-08,매장,동도교역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","406,428",5,0.00%,"2,032,140","1,987,920","44,220"
877,2017-11-08,매장,글로리아 백화정,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","203,950",10,0.00%,"2,039,500","1,968,000","71,500"
878,2017-11-11,매장,알프스무역,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",3,0.00%,"1,799,964","1,417,104","382,860"
879,2017-11-11,매장,유미백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",10,0.00%,"2,460,000","1,131,240","1,328,760"
880,2017-11-11,매장,태화상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",2,0.00%,"3,821,280","22,008","3,799,272"
881,2017-11-12,매장,삼양상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
882,2017-11-12,매장,신세기상사,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",1,0.00%,"309,600","142,380","167,220"
883,2017-11-13,매장,언더우드상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","62,985",1,0.00%,"62,985","59,640","3,345"
884,2017-11-13,매장,이화무역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",7,0.00%,"2,099,916","695,772","1,404,144"
885,2017-11-14,매장,샤론통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",1,0.00%,"1,910,640","11,004","1,899,636"
886,2017-11-14,매장,한진무역,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",5,0.00%,"75,960","69,000","6,960"
887,2017-11-14,매장,혜성 백화점,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",5,0.00%,"797,940","55,020","742,920"
888,2017-11-16,매장,태화상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","400,438",8,0.00%,"3,203,504","3,180,672","22,832"
889,2017-11-17,매장,ABC상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
