판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
330,2016-11-01,매장,삼양상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",10,0.00%,"1,919,880","1,009,440","910,440"
331,2016-11-02,매장,신세기상사,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",1,0.00%,"1,558,800","516,456","1,042,344"
332,2016-11-02,매장,이화무역,컴퓨터,컴퓨터 액세서리,홈 / 사무실 노트북 전원 어댑터 E300,Black,"15,600","30,600",1,0.00%,"30,600","15,600","15,000"
333,2016-11-03,매장,언더우드상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",7,0.00%,"13,374,480","805,140","12,569,340"
334,2016-11-03,매장,태성무역,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"20,940","45,540",1,0.00%,"45,540","20,940","24,600"
335,2016-11-04,매장,대진상사,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",3,0.00%,"1,799,964","1,417,104","382,860"
336,2016-11-05,매장,샤론통상,휴대폰,스마트 폰,PDA GPS Phone 4.7 inch L950,Silver,"146,316","441,600",3,0.00%,"1,324,800","438,948","885,852"
337,2016-11-06,매장,세종물산,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",10,0.00%,"1,800,000","596,400","1,203,600"
338,2016-11-11,매장,한진무역,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",1,0.00%,"838,800","385,728","453,072"
339,2016-11-11,매장,대한상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",5,0.00%,"1,079,940","298,200","781,740"
340,2016-11-12,매장,신성무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",9,0.00%,"1,727,892","908,496","819,396"
341,2016-11-12,매장,ABC상사,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",1,0.00%,"563,964","259,344","304,620"
342,2016-11-12,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",10,0.00%,"19,106,400","1,150,200","17,956,200"
343,2016-11-13,매장,혜성 백화점,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",2,0.00%,"549,600","252,744","296,856"
344,2016-11-14,매장,동광통상,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",5,0.00%,"7,794,000","2,582,280","5,211,720"
345,2016-11-14,매장,오성통상,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",8,0.00%,"2,582,400","1,187,520","1,394,880"
346,2016-11-15,매장,삼화상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",3,0.00%,"5,731,920","1,549,368","4,182,552"
347,2016-11-15,매장,미림 백화점,컴퓨터,랩탑,노트북15.4W M1548,White,"418,296","909,600",3,0.00%,"2,728,800","1,254,888","1,473,912"
348,2016-11-16,매장,태강교역,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",4,0.00%,"1,766,400","1,003,344","763,056"
349,2016-11-17,매장,월드링크,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
350,2016-11-17,매장,신영상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",9,0.00%,"7,549,200","3,471,552","4,077,648"
351,2016-11-18,매장,서주무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",10,0.00%,"19,106,400","6,330,360","12,776,040"
352,2016-11-19,카탈로그,투프린트,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",2,0.00%,"3,821,280","230,040","3,591,240"
353,2016-11-20,매장,진흥,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",10,0.00%,"13,199,880","6,070,200","7,129,680"
354,2016-11-21,매장,미림상사,휴대폰,스마트 폰,PDA Handheld 4.7 inch L650,Black,"154,656","466,800",5,0.00%,"2,334,000","773,280","1,560,720"
355,2016-11-21,매장,베네디스,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",3,0.00%,"118,764","54,612","64,152"
356,2016-11-21,매장,협우상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",10,0.00%,"1,919,880","1,009,440","910,440"
357,2016-11-22,매장,대진상사,컴퓨터,컴퓨터 액세서리,홈 / 사무실 노트북 전원 어댑터 E300,Black,"15,600","30,600",1,0.00%,"30,600","15,600","15,000"
358,2016-11-24,매장,양정물산,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",1,0.00%,"838,800","385,728","453,072"
359,2016-11-24,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",7,0.00%,"13,374,480","3,615,192","9,759,288"
360,2016-11-24,매장,금강,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
361,2016-11-24,대리점,가나전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",3,0.00%,"5,731,920","39,564","5,692,356"
362,2016-11-25,매장,세종물산,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",3,0.00%,"107,640","49,500","58,140"
363,2016-11-25,매장,글로리아 백화정,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",1,0.00%,"599,988","397,584","202,404"
364,2016-11-25,매장,이화무역,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",8,0.00%,"4,511,712","2,074,752","2,436,960"
365,2016-11-28,매장,알프스무역,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","400,742",9,0.00%,"3,606,678","3,578,256","28,422"
366,2016-11-28,매장,동도교역,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","202,974",5,0.00%,"1,014,870","984,000","30,870"
367,2016-11-29,매장,유미백화점,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
368,2016-11-30,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
369,2016-11-30,매장,태화상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",2,0.00%,"599,976","198,792","401,184"
370,2016-11-30,매장,혜성 백화점,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",2,0.00%,"1,127,928","518,688","609,240"
371,2016-12-04,매장,동광통상,휴대폰,스마트 폰,PDA GPS Phone 4.7 inch L950,Silver,"146,316","441,600",5,0.00%,"2,208,000","731,580","1,476,420"
372,2016-12-05,매장,오성통상,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",8,0.00%,"2,582,400","1,187,520","1,394,880"
373,2016-12-10,매장,삼화상사,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",8,0.00%,"4,511,712","2,074,752","2,436,960"
374,2016-12-10,매장,미림 백화점,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",3,0.00%,"1,368,000","330,372","1,037,628"
375,2016-12-10,매장,삼화상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",3,0.00%,"5,731,920","1,549,368","4,182,552"
376,2016-12-11,매장,태강교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",9,0.00%,"17,195,760","1,035,180","16,160,580"
377,2016-12-11,매장,태강교역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","267,734",4,0.00%,"1,070,936","1,032,720","38,216"
378,2016-12-11,매장,협우상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
379,2016-12-12,매장,서주무역,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",10,0.00%,"15,588,000","5,164,560","10,423,440"
380,2016-12-12,매장,월드링크,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",8,0.00%,"15,285,120","88,032","15,197,088"
381,2016-12-12,온라인,신영상사,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"20,940","45,540",9,0.00%,"409,860","188,460","221,400"
382,2016-12-13,매장,진흥,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Pink,"148,440","322,800",10,0.00%,"3,228,000","1,484,400","1,743,600"
383,2016-12-15,매장,미림상사,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","634,047",5,0.00%,"3,170,235","3,140,940","29,295"
384,2016-12-17,매장,베네디스,휴대폰,스마트 폰,PDA GPS Phone 4.7 inch L950,Silver,"146,316","441,600",3,0.00%,"1,324,800","438,948","885,852"
385,2016-12-17,온라인,k마켓,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",1,0.00%,"309,600","142,380","167,220"
386,2016-12-18,매장,우주전산,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",3,0.00%,"738,000","339,372","398,628"
387,2016-12-21,매장,세종물산,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",5,0.00%,"179,400","82,500","96,900"
388,2016-12-22,매장,태화상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",1,0.00%,"274,800","126,372","148,428"
389,2016-12-23,매장,금강,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","215,192",1,0.00%,"215,192","196,800","18,392"
390,2016-12-24,매장,미림 백화점,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
391,2016-12-24,매장,협우상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",13,0.00%,"2,339,844","775,164","1,564,680"
392,2016-12-25,매장,대진상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",1,0.00%,"180,000","59,640","120,360"
393,2016-12-26,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",7,0.00%,"13,374,480","4,431,252","8,943,228"
394,2016-12-26,매장,금강,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",1,0.00%,"309,600","142,380","167,220"
395,2016-12-27,매장,양정물산,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Pink,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
396,2016-12-27,매장,세종물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",3,0.00%,"5,731,920","1,549,368","4,182,552"
397,2016-12-27,매장,글로리아 백화정,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
398,2016-12-29,매장,동도교역,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","67,661",5,0.00%,"338,305","298,200","40,105"
399,2016-12-30,매장,샤론통상,컴퓨터,랩탑,노트북12 M0120,Black,"60,672","459,540",4,0.00%,"1,838,160","242,688","1,595,472"
