판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
1943,2019-06-19,매장,미림 백화점,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",25,20.00%,"1,216,500","559,500","657,000"
1944,2019-06-19,매장,서주무역,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",8,20.00%,"1,055,520","485,376","570,144"
1945,2019-06-19,매장,태강교역,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",30,20.00%,"39,599,640","18,210,600","21,389,040"
1946,2019-06-19,매장,삼화상사,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"208,180","266,144",10,20.00%,"2,661,440","2,081,800","579,640"
1947,2019-06-19,매장,신영상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"116,800","200,028",5,20.00%,"1,000,140","584,000","416,140"
1948,2019-06-20,매장,베네디스,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",4,20.00%,"1,291,200","593,760","697,440"
1949,2019-06-20,매장,미림상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",3,20.00%,"899,964","298,188","601,776"
1950,2019-06-20,매장,협우상사,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",8,20.00%,"267,840","123,168","144,672"
1951,2019-06-21,매장,대진상사,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",9,20.00%,"11,879,892","5,463,180","6,416,712"
1952,2019-06-21,매장,삼화상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",10,0.00%,"3,228,000","1,484,400","1,743,600"
1953,2019-06-21,매장,세종물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",3,20.00%,"5,731,920","33,012","5,698,908"
1954,2019-06-21,매장,금강,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",10,20.00%,"2,748,000","1,263,720","1,484,280"
1955,2019-06-22,매장,글로리아 백화정,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"49,640","63,196",10,20.00%,"631,960","496,400","135,560"
1956,2019-06-22,매장,동도교역,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",25,20.00%,"35,549,100","11,778,000","23,771,100"
1957,2019-06-22,매장,유미백화점,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",7,20.00%,"1,167,600","595,308","572,292"
1958,2019-06-22,매장,언더우드상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",5,20.00%,"1,079,940","298,200","781,740"
1959,2019-06-22,매장,삼양상사,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",25,20.00%,"30,000,000","9,939,600","20,060,400"
1960,2019-06-22,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",25,20.00%,"47,766,000","12,911,400","34,854,600"
1961,2019-06-23,매장,샤론통상,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",25,20.00%,"1,216,500","559,500","657,000"
1962,2019-06-23,매장,태성무역,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",9,20.00%,"1,436,292","99,036","1,337,256"
1963,2019-06-23,매장,한진무역,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",10,20.00%,"1,595,880","110,040","1,485,840"
1964,2019-06-24,매장,대한상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",30,20.00%,"13,680,000","3,303,720","10,376,280"
1965,2019-06-24,매장,신성무역,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"39,640","64,775",30,20.00%,"1,943,250","1,189,200","754,050"
1966,2019-06-24,매장,ABC상사,컴퓨터,랩탑,노트북12 M2002,Red,"428,188","632,239",5,20.00%,"3,161,195","2,140,940","1,020,255"
1967,2019-06-24,매장,오성통상,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",10,0.00%,"395,880","182,040","213,840"
1968,2019-06-24,매장,ITM,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",8,20.00%,"4,799,904","3,778,944","1,020,960"
1969,2019-06-25,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",3,20.00%,"5,731,920","1,549,368","4,182,552"
1970,2019-06-25,온라인,J마켓,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",3,20.00%,"899,964","298,188","601,776"
1971,2019-06-26,매장,미림 백화점,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",2,0.00%,"912,000","220,248","691,752"
1972,2019-06-26,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",10,20.00%,"19,106,400","6,330,360","12,776,040"
1973,2019-06-26,매장,한미전자,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",9,20.00%,"2,905,200","1,335,960","1,569,240"
1974,2019-06-26,온라인,k마켓,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",4,20.00%,"1,718,400","787,200","931,200"
1975,2019-06-27,매장,월드링크,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",8,0.00%,"2,198,400","1,010,976","1,187,424"
1976,2019-06-27,매장,삼화상사,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",2,0.00%,"3,117,600","1,032,912","2,084,688"
1977,2019-06-27,매장,태강교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",5,0.00%,"9,553,200","2,582,280","6,970,920"
1978,2019-06-27,매장,혜성 백화점,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"96,800","199,201",10,20.00%,"1,992,010","968,000","1,024,010"
1979,2019-06-28,매장,오성통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","398,836",10,0.00%,"3,988,360","3,975,840","12,520"
1980,2019-06-28,매장,서주무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
1981,2019-06-28,매장,태화상사,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",5,20.00%,"6,599,940","3,035,100","3,564,840"
1982,2019-06-28,매장,동광통상,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",3,20.00%,"500,400","255,132","245,268"
1983,2019-06-28,매장,미림 백화점,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","201,766",1,0.00%,"201,766","196,800","4,966"
1984,2019-06-28,매장,태강교역,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",7,0.00%,"1,722,000","791,868","930,132"
1985,2019-06-28,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",3,0.00%,"5,731,920","1,899,108","3,832,812"
1986,2019-06-28,매장,서주무역,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
1987,2019-06-28,매장,월드링크,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","403,166",1,0.00%,"403,166","397,584","5,582"
1988,2019-06-28,온라인,태강교역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",3,0.00%,"575,964","302,832","273,132"
1989,2019-06-29,매장,미림상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
1990,2019-06-29,매장,베네디스,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",1,0.00%,"1,910,640","115,020","1,795,620"
1991,2019-06-29,매장,진흥,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",5,0.00%,"899,940","298,140","601,800"
1992,2019-06-30,매장,세종물산,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",3,0.00%,"824,400","379,116","445,284"
1993,2019-06-30,매장,협우상사,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",10,0.00%,"12,000,000","3,975,840","8,024,160"
1994,2019-06-30,매장,유미백화점,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",2,0.00%,"549,600","252,744","296,856"
1995,2019-06-30,매장,대진상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",2,0.00%,"431,976","119,280","312,696"
1996,2019-06-30,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",5,0.00%,"9,553,200","575,100","8,978,100"
1997,2019-07-01,매장,글로리아 백화정,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",3,0.00%,"540,000","178,920","361,080"
1998,2019-07-02,매장,동도교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",4,0.00%,"7,642,560","2,532,144","5,110,416"
1999,2019-07-03,매장,진흥,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",4,0.00%,"2,255,856","1,037,376","1,218,480"
2000,2019-07-03,매장,미림상사,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",8,0.00%,"1,334,400","680,352","654,048"
2001,2019-07-03,매장,알프스무역,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",8,0.00%,"4,511,712","2,074,752","2,436,960"
2002,2019-07-04,매장,유미백화점,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",9,0.00%,"17,195,760","99,036","17,096,724"
2003,2019-07-05,매장,삼양상사,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","264,944",10,0.00%,"2,649,440","2,581,800","67,640"
2004,2019-07-08,매장,신세기상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",10,0.00%,"2,159,880","182,880","1,977,000"
2005,2019-07-10,매장,이화무역,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",5,0.00%,"243,300","111,900","131,400"
2006,2019-07-11,매장,태성무역,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",10,0.00%,"4,296,000","1,968,000","2,328,000"
2007,2019-07-13,매장,샤론통상,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",1,0.00%,"35,880","16,500","19,380"
2008,2019-07-15,매장,대한상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","403,645",7,0.00%,"2,825,515","2,783,088","42,427"
2009,2019-07-16,매장,ABC상사,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",3,0.00%,"1,324,800","752,508","572,292"
2010,2019-07-16,매장,신성무역,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",1,0.00%,"599,988","472,368","127,620"
2011,2019-07-19,매장,ITM,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
2012,2019-07-19,매장,베네디스,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"16,452","32,280",9,0.00%,"290,520","148,068","142,452"
2013,2019-07-20,매장,대진상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","63,358",10,0.00%,"633,580","596,400","37,180"
2014,2019-07-20,매장,협우상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
2015,2019-07-22,매장,신영상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",5,0.00%,"1,230,000","565,620","664,380"
2016,2019-07-23,온라인,J마켓,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
2017,2019-07-24,온라인,k마켓,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",1,0.00%,"1,910,640","516,456","1,394,184"
2019,2019-07-25,매장,금강,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
2019,2019-07-27,매장,한미전자,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",2,0.00%,"263,880","121,344","142,536"
2020,2019-07-28,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",3,0.00%,"5,731,920","33,012","5,698,908"
2021,2019-07-28,매장,한미전자,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",2,0.00%,"97,320","44,760","52,560"
2022,2019-07-29,매장,혜성 백화점,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",5,0.00%,"797,940","55,020","742,920"
2023,2019-07-29,매장,양정물산,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",10,0.00%,"3,228,000","1,484,400","1,743,600"
2024,2019-07-30,매장,태화상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
2025,2019-07-30,매장,세종물산,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
2026,2019-07-31,매장,동광통상,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",3,0.00%,"2,516,400","1,157,184","1,359,216"
2027,2019-08-01,매장,대진상사,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",3,0.00%,"118,764","54,612","64,152"
2028,2019-08-01,매장,오성통상,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",3,0.00%,"107,640","49,500","58,140"
2029,2019-08-01,매장,미림 백화점,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",4,0.00%,"527,760","242,688","285,072"
2030,2019-08-02,매장,글로리아 백화정,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",1,0.00%,"599,988","472,368","127,620"
2031,2019-08-03,매장,삼화상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",8,0.00%,"3,648,000","880,992","2,767,008"
2032,2019-08-07,매장,알프스무역,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",1,0.00%,"33,480","15,396","18,084"
2033,2019-08-07,매장,유미백화점,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",3,0.00%,"1,324,800","752,508","572,292"
2034,2019-08-07,매장,동도교역,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"16,452","32,280",7,0.00%,"225,960","115,164","110,796"
2035,2019-08-10,매장,태강교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",9,0.00%,"17,195,760","118,692","17,077,068"
2036,2019-08-12,매장,월드링크,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",10,0.00%,"2,999,880","993,960","2,005,920"
2037,2019-08-13,매장,삼양상사,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"16,452","32,280",1,0.00%,"32,280","16,452","15,828"
2038,2019-08-15,매장,서주무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
2039,2019-08-15,매장,신영상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",10,0.00%,"4,296,000","1,968,000","2,328,000"
2040,2019-08-16,매장,진흥,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",3,0.00%,"647,964","178,920","469,044"
2041,2019-08-18,매장,신세기상사,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","636,746",5,0.00%,"3,183,730","3,140,940","42,790"
2042,2019-08-22,매장,베네디스,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",1,0.00%,"166,800","85,044","81,756"
2043,2019-08-23,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",1,0.00%,"180,000","59,640","120,360"
2044,2019-08-24,매장,태성무역,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",10,0.00%,"4,296,000","1,968,000","2,328,000"
2045,2019-08-26,매장,한미전자,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",2,0.00%,"645,600","296,880","348,720"
2046,2019-08-26,매장,태화상사,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Green,"87,600","192,000",5,0.00%,"960,000","438,000","522,000"
2047,2019-08-26,매장,혜성 백화점,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",2,0.00%,"1,199,976","944,736","255,240"
2048,2019-08-27,매장,대진상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",7,0.00%,"1,259,916","417,396","842,520"
2049,2019-08-27,매장,금강,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","403,178",1,0.00%,"403,178","397,584","5,594"
2050,2019-08-27,매장,동광통상,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",8,0.00%,"191,040","97,440","93,600"
2051,2019-08-29,매장,오성통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",3,0.00%,"5,731,920","33,012","5,698,908"
2052,2019-08-29,매장,우주전산,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",3,0.00%,"2,516,400","1,157,184","1,359,216"
2053,2019-08-31,매장,양정물산,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","630,180",1,0.00%,"630,180","628,188","1,992"
2054,2019-09-01,매장,미림 백화점,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
2055,2019-09-04,매장,삼화상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",4,0.00%,"7,642,560","460,080","7,182,480"
2056,2019-09-05,매장,태강교역,카메라 & 캠코더,캠코더,Business Videographer 1/2'' 3mm M500,Grey,"485,616","1,056,000",8,0.00%,"8,448,000","3,884,928","4,563,072"
2057,2019-09-06,매장,세종물산,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",5,0.00%,"7,109,820","2,355,600","4,754,220"
2058,2019-09-06,매장,월드링크,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",9,0.00%,"1,620,000","536,760","1,083,240"
2059,2019-09-07,매장,신영상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",10,0.00%,"1,919,880","1,009,440","910,440"
2060,2019-09-07,매장,서주무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",10,0.00%,"19,106,400","110,040","18,996,360"
2061,2019-09-11,매장,글로리아 백화정,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",9,0.00%,"17,195,760","1,035,180","16,160,580"
2062,2019-09-12,매장,동도교역,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",1,0.00%,"159,588","11,004","148,584"
2063,2019-09-12,매장,진흥,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",5,0.00%,"1,374,000","631,860","742,140"
2064,2019-09-16,매장,유미백화점,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","63,369",2,0.00%,"126,738","119,280","7,458"
2065,2019-09-21,매장,삼양상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",2,0.00%,"3,821,280","1,032,912","2,788,368"
2066,2019-09-23,매장,베네디스,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","401,686",10,0.00%,"4,016,860","3,975,840","41,020"
2067,2019-09-23,매장,미림상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",3,0.00%,"478,764","33,012","445,752"
2068,2019-09-26,매장,신세기상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",5,0.00%,"1,374,000","631,860","742,140"
2069,2019-09-26,매장,이화무역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",8,0.00%,"1,439,904","477,024","962,880"
2070,2019-09-27,매장,언더우드상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",3,0.00%,"647,964","178,920","469,044"
2071,2019-09-28,매장,협우상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
2072,2019-09-29,매장,대진상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",1,0.00%,"456,000","110,124","345,876"
2073,2019-09-30,매장,우주전산,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Green,"87,600","192,000",1,0.00%,"192,000","87,600","104,400"
2074,2019-09-30,매장,금강,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",7,0.00%,"167,160","85,260","81,900"
2075,2019-10-01,매장,한진무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","399,876",8,0.00%,"3,199,008","3,180,672","18,336"
2076,2019-10-01,매장,태성무역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","259,342",3,0.00%,"778,026","774,540","3,486"
2077,2019-10-01,매장,샤론통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",4,0.00%,"7,642,560","52,752","7,589,808"
2078,2019-10-03,매장,양정물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,0.00%,"5,731,920","345,060","5,386,860"
2079,2019-10-02,매장,대한상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",9,0.00%,"12,797,676","4,240,080","8,557,596"
2080,2019-10-02,매장,신성무역,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",10,0.00%,"358,800","165,000","193,800"
2081,2019-10-04,온라인,k마켓,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",1,0.00%,"1,910,640","13,188","1,897,452"
2082,2019-10-04,온라인,J마켓,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",10,0.00%,"4,416,000","2,508,360","1,907,640"
2083,2019-10-04,매장,세종물산,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",1,0.00%,"1,319,988","607,020","712,968"
2084,2019-10-04,매장,신영상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",3,0.00%,"1,368,000","330,372","1,037,628"
2085,2019-10-05,매장,한미전자,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
2086,2019-10-05,매장,글로리아 백화정,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",5,0.00%,"1,079,940","91,440","988,500"
2087,2019-10-05,매장,동광통상,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",1,0.00%,"166,800","85,044","81,756"
2088,2019-10-05,매장,한미전자,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",7,0.00%,"3,091,200","1,755,852","1,335,348"
2089,2019-10-06,매장,혜성 백화점,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
2090,2019-10-07,매장,동도교역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
2091,2019-10-07,매장,대진상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",2,0.00%,"645,600","296,880","348,720"
2092,2019-10-07,매장,동광통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",5,0.00%,"9,553,200","55,020","9,498,180"
2093,2019-10-08,매장,오성통상,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",9,0.00%,"2,699,892","894,564","1,805,328"
2094,2019-10-08,매장,알프스무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"100,944","191,988",1,0.00%,"191,988","100,944","91,044"
2095,2019-10-08,매장,삼화상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",10,0.00%,"2,460,000","1,131,240","1,328,760"
2096,2019-10-08,매장,월드링크,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",2,0.00%,"360,000","119,280","240,720"
2097,2019-10-09,매장,진흥,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","403,515",3,0.00%,"1,210,545","1,192,752","17,793"
2098,2019-10-09,매장,서주무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",8,0.00%,"15,285,120","105,504","15,179,616"
2099,2019-10-10,매장,미림상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",3,0.00%,"738,000","339,372","398,628"
2100,2019-10-11,매장,베네디스,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",4,0.00%,"638,352","44,016","594,336"
2101,2019-10-11,매장,협우상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",8,0.00%,"2,582,400","1,187,520","1,394,880"
2102,2019-10-12,매장,진흥,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",2,0.00%,"66,960","30,792","36,168"
2103,2019-10-12,매장,대진상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",9,0.00%,"3,866,400","1,771,200","2,095,200"
2104,2019-10-12,매장,알프스무역,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",1,0.00%,"563,964","259,344","304,620"
