판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
2571,2020-06-11,매장,협우상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"22,380","48,660",11,20.00%,"535,260","246,180","289,080"
2572,2020-06-12,매장,금강,휴대폰,터치 스크린 폰,터치 스크린 폰 5라인/내장 M500,Black,"385,728","838,800",13,20.00%,"10,904,400","5,014,464","5,889,936"
2573,2020-06-12,매장,양정물산,휴대폰,사무용 및 가정용 전화기,2 라인 유선 무선 전화 M202,White,"11,004","1,910,640",8,20.00%,"15,285,120","88,032","15,197,088"
2574,2020-06-12,매장,글로리아 백화정,휴대폰,스마트 폰,4G 메모리 스마트 폰 M300,Gold,"59,628","179,988",14,20.00%,"2,519,832","834,792","1,685,040"
2575,2020-06-13,매장,알프스무역,컴퓨터,컴퓨터 액세서리,울트라 포터블 네오프렌 슬리브 E30,Yellow,"633,036","1,910,640",17,20.00%,"32,480,880","10,761,612","21,719,268"
2576,2020-06-13,매장,유미백화점,음반 & 영화,영화 DVD,DVD 48 DVD 저장 바인더 M50,Silver,"126,800","205,473",18,20.00%,"3,698,514","2,282,400","1,416,114"
2577,2020-06-13,매장,동도교역,휴대폰,사무용 및 가정용 전화기,Centrex Phone System L11,Grey,"110,124","456,000",4,20.00%,"1,824,000","440,496","1,383,504"
2578,2020-06-14,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 M35,Orange,"397,584","599,988",14,0.00%,"8,399,832","5,566,176","2,833,656"
2579,2020-06-14,매장,신세기상사,카메라 & 캠코더,DSLR 카메라,SLR Camera M150,Orange,"146,800","199,788",8,20.00%,"1,598,304","1,174,400","423,904"
2580,2020-06-14,매장,삼양상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Blue,"297,584","401,323",12,20.00%,"4,815,876","3,571,008","1,244,868"
2581,2020-06-14,매장,동광통상,카메라 & 캠코더,캠코더,Trendsetter 1/2'' 3mm X300,Black,"18,204","39,588",7,0.00%,"277,116","127,428","149,688"
2582,2020-06-14,매장,태성무역,휴대폰,사무용 및 가정용 전화기,2 라인 유선 무선 전화 M202,Grey,"85,044","166,800",16,0.00%,"2,668,800","1,360,704","1,308,096"
2583,2020-06-15,매장,태성무역,카메라 & 캠코더,캠코더,Moviemaker 1'' 25mm E400,Black,"250,836","441,600",9,20.00%,"3,974,400","2,257,524","1,716,876"
2584,2020-06-15,매장,이화무역,카메라 & 캠코더,캠코더,Trendsetter 1'' 25mm X400,Grey,"59,640","215,988",3,20.00%,"647,964","178,920","469,044"
2585,2020-06-16,온라인,한미전자,오디오,녹음 펜,4GB 비디오 녹화 펜 X200,Yellow,"472,368","599,988",11,0.00%,"6,599,868","5,196,048","1,403,820"
2586,2020-06-16,매장,한진무역,오디오,MP4 & MP3,4GB Flash MP3 Player E401,White,"113,124","246,000",18,20.00%,"4,428,000","2,036,232","2,391,768"
2587,2020-06-16,매장,샤론통상,컴퓨터,컴퓨터 액세서리,광학 USB 마우스 M45,Black,"110,124","456,000",16,20.00%,"7,296,000","1,761,984","5,534,016"
2588,2020-06-16,매장,샤론통상,컴퓨터,프로젝트 & 스크린,스크린 106in M060,Silver,"12,180","23,880",12,0.00%,"286,560","146,160","140,400"
2589,2020-06-17,매장,ABC상사,카메라 & 캠코더,캠코더,Trendsetter 1'' 25mm X400,Black,"13,188","1,910,640",4,20.00%,"7,642,560","52,752","7,589,808"
2590,2020-06-17,매장,신영상사,휴대폰,사무용 및 가정용 전화기,하이브리드 시스템 M60,White,"328,188","637,346",6,20.00%,"3,824,076","1,969,128","1,854,948"
2591,2020-06-17,매장,신성무역,카메라 & 캠코더,카메라 & 캠코더 액세서리,충전식 리튬 이온 배터리 팩 E300,Black,"59,640","180,000",3,20.00%,"540,000","178,920","361,080"
2592,2020-06-17,매장,ITM,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Silver,"11,004","159,588",7,20.00%,"1,117,116","77,028","1,040,088"
2593,2020-06-18,매장,동광통상,컴퓨터,데스크탑,데스크톱 PC3.0의 M0300,Black,"471,120","1,421,964",3,20.00%,"4,265,892","1,413,360","2,852,532"
2594,2020-06-18,매장,오성통상,컴퓨터,컴퓨터 액세서리,USB 광 마우스 E200,White,"126,372","274,800",15,20.00%,"4,122,000","1,895,580","2,226,420"
2595,2020-06-18,매장,태화상사,휴대폰,사무용 및 가정용 전화기,하이브리드 시스템 M60,Grey,"60,672","131,940",3,20.00%,"395,820","182,016","213,804"
2596,2020-06-18,매장,혜성 백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,충전식 리튬 이온 배터리 팩 E300,Black,"110,124","456,000",3,20.00%,"1,368,000","330,372","1,037,628"
2597,2020-06-18,매장,양정물산,컴퓨터,프로젝트 & 스크린,프로젝트 720p M620,Silver,"126,372","274,800",3,0.00%,"824,400","379,116","445,284"
2598,2020-06-18,온라인,J마켓,휴대폰,사무용 및 가정용 전화기,4 휴대폰 무선 전화 시스템 M86,White,"148,440","322,800",15,20.00%,"4,842,000","2,226,600","2,615,400"
2599,2020-06-18,매장,한미전자,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 M270,Pink,"633,036","1,910,640",5,20.00%,"9,553,200","3,165,180","6,388,020"
2600,2020-06-19,매장,월드링크,휴대폰,스마트 폰,PDA Wifi 4.7-inch L290,White,"633,036","1,910,640",5,20.00%,"9,553,200","3,165,180","6,388,020"
2601,2020-06-19,매장,미림 백화점,컴퓨터,모니터,LCD22W M200,White,"22,380","48,660",12,20.00%,"583,920","268,560","315,360"
2602,2020-06-19,매장,서주무역,휴대폰,스마트 폰,4G 메모리 스마트 폰 M300,Grey,"60,672","131,940",16,20.00%,"2,111,040","970,752","1,140,288"
2603,2020-06-19,매장,태강교역,컴퓨터,컴퓨터 액세서리,Connectivity Starter Kit Smart Buy M680,Grey,"607,020","1,319,988",13,20.00%,"17,159,844","7,891,260","9,268,584"
2604,2020-06-19,매장,삼화상사,컴퓨터,컴퓨터 액세서리,디지털 카메라 액세서리 키트 M200,Black,"208,180","266,144",5,20.00%,"1,330,720","1,040,900","289,820"
2605,2020-06-19,매장,신영상사,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,White,"116,800","200,028",4,20.00%,"800,112","467,200","332,912"
2606,2020-06-20,매장,베네디스,오디오,MP4 & MP3,8GB 시계&라디오 MP3 Player X850,Green,"148,440","322,800",18,20.00%,"5,810,400","2,671,920","3,138,480"
2607,2020-06-20,매장,미림상사,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 M35,Black,"99,396","299,988",18,20.00%,"5,399,784","1,789,128","3,610,656"
2608,2020-06-20,매장,협우상사,오디오,MP4 & MP3,8GB MP3 Player new model M820,Black,"15,396","33,480",11,20.00%,"368,280","169,356","198,924"
2609,2020-06-21,매장,대진상사,컴퓨터,프로젝트 & 스크린,프로젝트 1080p X980,Silver,"607,020","1,319,988",9,20.00%,"11,879,892","5,463,180","6,416,712"
2610,2020-06-21,매장,삼화상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"148,440","322,800",12,0.00%,"3,873,600","1,781,280","2,092,320"
2611,2020-06-21,매장,세종물산,휴대폰,사무용 및 가정용 전화기,듀얼 휴대폰 무선 전화 시스템 E20,White,"11,004","1,910,640",8,20.00%,"15,285,120","88,032","15,197,088"
2612,2020-06-21,매장,금강,컴퓨터,랩탑,노트북15.4W M1548,Red,"126,372","274,800",12,20.00%,"3,297,600","1,516,464","1,781,136"
2613,2020-06-22,매장,글로리아 백화정,카메라 & 캠코더,카메라 & 캠코더 액세서리,디지털 카메라 경량 삼각대 E316,Pink,"49,640","63,196",8,20.00%,"505,568","397,120","108,448"
2614,2020-06-22,매장,동도교역,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 X205,Silver,"471,120","1,421,964",16,20.00%,"22,751,424","7,537,920","15,213,504"
2615,2020-06-22,매장,유미백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,렌즈 캡 키퍼 E314,White,"85,044","166,800",9,20.00%,"1,501,200","765,396","735,804"
2616,2020-06-22,매장,언더우드상사,컴퓨터,프로젝트 & 스크린,프로젝트 1080p X980,Silver,"59,640","215,988",5,20.00%,"1,079,940","298,200","781,740"
2617,2020-06-22,매장,삼양상사,카메라 & 캠코더,캠코더,"Business Videographer 1/3"" 8.5mm M380",Orange,"397,584","1,200,000",14,20.00%,"16,800,000","5,566,176","11,233,824"
2618,2020-06-22,매장,알프스무역,컴퓨터,프로젝트 & 스크린,스크린 113in M1610,White,"516,456","1,910,640",8,20.00%,"15,285,120","4,131,648","11,153,472"
2619,2020-06-23,매장,샤론통상,휴대폰,스마트 폰,PDA Wifi 4.7-inch L290,Black,"22,380","48,660",11,20.00%,"535,260","246,180","289,080"
2620,2020-06-23,매장,태성무역,컴퓨터,컴퓨터 액세서리,전원 인버터 - AC 전원 인버터 E900,Black,"11,004","159,588",14,20.00%,"2,234,232","154,056","2,080,176"
2621,2020-06-23,매장,한진무역,휴대폰,터치 스크린 폰,터치 스크린 폰 - LCD M12,Black,"11,004","159,588",7,20.00%,"1,117,116","77,028","1,040,088"
2622,2020-06-24,매장,대한상사,오디오,MP4 & MP3,8GB 시계&라디오 MP3 Player X850,Green,"110,124","456,000",3,20.00%,"1,368,000","330,372","1,037,628"
2623,2020-06-24,매장,신성무역,컴퓨터,컴퓨터 액세서리,울트라 포터블 네오프렌 슬리브 E30,Black,"39,640","64,775",17,20.00%,"1,101,175","673,880","427,295"
2624,2020-06-24,매장,ABC상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,정품 가죽 그립 벨트 E322,Grey,"428,188","632,239",3,20.00%,"1,896,717","1,284,564","612,153"
2625,2020-06-24,매장,오성통상,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 M350,Silver,"18,204","39,588",16,0.00%,"633,408","291,264","342,144"
2626,2020-06-24,매장,ITM,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"472,368","599,988",1,20.00%,"599,988","472,368","127,620"
2627,2020-06-25,매장,신영상사,컴퓨터,랩탑,노트북15.4W M0156,White,"516,456","1,910,640",3,20.00%,"5,731,920","1,549,368","4,182,552"
2628,2020-06-25,온라인,J마켓,컴퓨터,컴퓨터 액세서리,노트북 키보드 X105,White,"99,396","299,988",14,20.00%,"4,199,832","1,391,544","2,808,288"
2629,2020-06-26,매장,미림 백화점,컴퓨터,컴퓨터 액세서리,듀얼 USB 전원 어댑터 - 전원 어댑터 E300,Black,"110,124","456,000",2,0.00%,"912,000","220,248","691,752"
2630,2020-06-26,매장,한미전자,컴퓨터,프로젝트 & 스크린,스크린 113in M1610,Black,"633,036","1,910,640",18,20.00%,"34,391,520","11,394,648","22,996,872"
2631,2020-06-26,매장,한미전자,오디오,MP4 & MP3,8GB MP3 Player new model M820,Yellow,"148,440","322,800",10,20.00%,"3,228,000","1,484,400","1,743,600"
2632,2020-06-26,온라인,k마켓,카메라 & 캠코더,카메라 & 캠코더 액세서리,사이버 샷 디지털 카메라 어댑터 E306,Blue,"196,800","429,600",9,20.00%,"3,866,400","1,771,200","2,095,200"
2633,2020-06-27,매장,월드링크,TV & 비디오,TV,"42"" LCD HDTV M55",Black,"126,372","274,800",16,0.00%,"4,396,800","2,021,952","2,374,848"
2634,2020-06-27,매장,삼화상사,카메라 & 캠코더,캠코더,Business Videographer 1/2'' 3mm M500,White,"516,456","1,558,800",14,0.00%,"21,823,200","7,230,384","14,592,816"
2635,2020-06-27,매장,태강교역,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,White,"516,456","1,910,640",15,0.00%,"28,659,600","7,746,840","20,912,760"
2636,2020-06-27,매장,혜성 백화점,컴퓨터,컴퓨터 액세서리,데스크톱 대체 번들 E200,White,"96,800","199,201",7,20.00%,"1,394,407","677,600","716,807"
2637,2020-06-28,매장,오성통상,휴대폰,사무용 및 가정용 전화기,다중 회선 전화 M30,White,"397,584","398,836",13,0.00%,"5,184,868","5,168,592","16,276"
2638,2020-06-28,매장,서주무역,컴퓨터,컴퓨터 액세서리,울트라 포터블 네오프렌 슬리브 E30,Pink,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
2639,2020-06-28,매장,태화상사,휴대폰,터치 스크린 폰,터치 스크린 폰 4-와이어 / M302,Grey,"607,020","1,319,988",5,20.00%,"6,599,940","3,035,100","3,564,840"
2640,2020-06-28,매장,동광통상,컴퓨터,랩탑,노트북15 M0150,White,"85,044","166,800",16,20.00%,"2,668,800","1,360,704","1,308,096"
2641,2020-06-28,매장,미림 백화점,컴퓨터,컴퓨터 액세서리,차량용 전원 어댑터 M90,Black,"196,800","201,766",14,0.00%,"2,824,724","2,755,200","69,524"
2642,2020-06-28,매장,태강교역,TV & 비디오,홈시어터,홈 시어터 시스템 5.1 채널 M1530,White,"113,124","246,000",2,0.00%,"492,000","226,248","265,752"
2643,2020-06-28,매장,신영상사,카메라 & 캠코더,캠코더,Business Videographer 1'' 25mm M600,Black,"633,036","1,910,640",5,0.00%,"9,553,200","3,165,180","6,388,020"
2644,2020-06-28,매장,서주무역,TV & 비디오,TV,"40"" LCD HDTV M690",White,"22,380","48,660",16,0.00%,"778,560","358,080","420,480"
2645,2020-06-28,매장,월드링크,카메라 & 캠코더,카메라 & 캠코더 액세서리,일반 휴대용 케이스 E304,Silver,"397,584","403,166",8,0.00%,"3,225,328","3,180,672","44,656"
2646,2020-06-28,온라인,태강교역,휴대폰,사무용 및 가정용 전화기,4 휴대폰 무선 전화 시스템 M86,Grey,"100,944","191,988",2,0.00%,"383,976","201,888","182,088"
2647,2020-06-29,매장,미림상사,카메라 & 캠코더,캠코더,Moviemaker 1/2'' 3mm E300,Black,"148,440","322,800",7,0.00%,"2,259,600","1,039,080","1,220,520"
2648,2020-06-29,매장,베네디스,휴대폰,터치 스크린 폰,터치 스크린 폰 - LCD M12,Black,"115,020","1,910,640",8,0.00%,"15,285,120","920,160","14,364,960"
2649,2020-06-29,매장,진흥,컴퓨터,컴퓨터 액세서리,차량용 전원 어댑터 M90,White,"59,628","179,988",12,0.00%,"2,159,856","715,536","1,444,320"
2650,2020-06-30,매장,세종물산,컴퓨터,모니터,LCD22 M2002,Black,"126,372","274,800",18,0.00%,"4,946,400","2,274,696","2,671,704"
2651,2020-06-30,매장,협우상사,카메라 & 캠코더,캠코더,Trendsetter 1'' 25mm X400,Grey,"397,584","1,200,000",16,0.00%,"19,200,000","6,361,344","12,838,656"
2652,2020-06-30,매장,유미백화점,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E21,Blue,"126,372","274,800",8,0.00%,"2,198,400","1,010,976","1,187,424"
2653,2020-06-30,매장,대진상사,휴대폰,스마트 폰,PDA Phone 3.5 inches M320,White,"59,640","215,988",11,0.00%,"2,375,868","656,040","1,719,828"
2654,2020-06-30,매장,우주전산,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Black,"115,020","1,910,640",16,0.00%,"30,570,240","1,840,320","28,729,920"
2655,2020-07-01,매장,글로리아 백화정,카메라 & 캠코더,캠코더,Independent Filmmaker 1/2'' 3mm X300,Black,"59,640","180,000",13,0.00%,"2,340,000","775,320","1,564,680"
2656,2020-07-02,매장,동도교역,컴퓨터,컴퓨터 액세서리,Connectivity Starter Kit Smart Buy M680,Black,"633,036","1,910,640",18,0.00%,"34,391,520","11,394,648","22,996,872"
2657,2020-07-03,매장,진흥,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 M270,Black,"259,344","563,964",2,0.00%,"1,127,928","518,688","609,240"
2658,2020-07-03,매장,미림상사,카메라 & 캠코더,캠코더,Social Videographer 1/3'' 8.5mm E200,Grey,"85,044","166,800",6,0.00%,"1,000,800","510,264","490,536"
2659,2020-07-03,매장,알프스무역,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"259,344","563,964",11,0.00%,"6,203,604","2,852,784","3,350,820"
2660,2020-07-04,매장,유미백화점,휴대폰,스마트 폰,PDA Phone 3.5 inches M320,White,"11,004","1,910,640",4,0.00%,"7,642,560","44,016","7,598,544"
2661,2020-07-05,매장,삼양상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,Yellow,"258,180","264,944",2,0.00%,"529,888","516,360","13,528"
2662,2020-07-08,매장,신세기상사,오디오,MP4 & MP3,4G MP3 Player E400,Green,"18,288","215,988",7,0.00%,"1,511,916","128,016","1,383,900"
2663,2020-07-10,매장,이화무역,카메라 & 캠코더,카메라 & 캠코더 액세서리,여행 충전기-S시리즈 배터리 E302,Black,"22,380","48,660",15,0.00%,"729,900","335,700","394,200"
2664,2020-07-11,매장,태성무역,카메라 & 캠코더,캠코더,Business Videographer 1/2'' 3mm M500,White,"196,800","429,600",12,0.00%,"5,155,200","2,361,600","2,793,600"
2665,2020-07-13,매장,샤론통상,컴퓨터,컴퓨터 액세서리,무선 레이저 마우스 E50,Silver,"16,500","35,880",14,0.00%,"502,320","231,000","271,320"
2666,2020-07-15,매장,대한상사,컴퓨터,랩탑,노트북15 M0150,Blue,"397,584","403,645",13,0.00%,"5,247,385","5,168,592","78,793"
2667,2020-07-16,매장,ABC상사,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Grey,"250,836","441,600",11,0.00%,"4,857,600","2,759,196","2,098,404"
2668,2020-07-16,매장,신성무역,휴대폰,사무용 및 가정용 전화기,확장 무선 전화 시스템 M008,Grey,"472,368","599,988",11,0.00%,"6,599,868","5,196,048","1,403,820"
2669,2020-07-19,매장,ITM,컴퓨터,컴퓨터 액세서리,USB 2.0 하드 드라이브 인클로저 E920,Grey,"196,800","429,600",15,0.00%,"6,444,000","2,952,000","3,492,000"
2670,2020-07-19,매장,베네디스,컴퓨터,컴퓨터 액세서리,ADSL 모뎀 스플리터 / 필터 X 1 E 100,Grey,"16,452","32,280",14,0.00%,"451,920","230,328","221,592"
2671,2020-07-20,매장,대진상사,TV & 비디오,TV,"32"" LCD HDTV M130",Black,"59,640","63,358",12,0.00%,"760,296","715,680","44,616"
2672,2020-07-20,매장,협우상사,컴퓨터,모니터,CRT19 E10,Black,"385,728","838,800",8,0.00%,"6,710,400","3,085,824","3,624,576"
2673,2020-07-22,매장,신영상사,휴대폰,핸드폰 액세서리,블루투스 액티브 헤드폰 L15,Red,"113,124","246,000",17,0.00%,"4,182,000","1,923,108","2,258,892"
2674,2020-07-23,온라인,J마켓,카메라 & 캠코더,카메라 & 캠코더 액세서리,정품 가죽 그립 벨트 E322,Black,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
2675,2020-07-24,온라인,k마켓,오디오,녹음 펜,1GB 펄스 스마트 펜 E50,Silver,"516,456","1,910,640",17,0.00%,"32,480,880","8,779,752","23,701,128"
2676,2020-07-25,매장,금강,오디오,녹음 펜,4GB 비디오 녹화 펜 X200,Yellow,"148,440","322,800",4,0.00%,"1,291,200","593,760","697,440"
2677,2020-07-27,매장,한미전자,카메라 & 캠코더,캠코더,"Social Videographer 1/3"" 8.5mm E200",Blue,"60,672","131,940",18,0.00%,"2,374,920","1,092,096","1,282,824"
2678,2020-07-28,매장,우주전산,컴퓨터,컴퓨터 액세서리,USB 광 마우스 E200,Blue,"11,004","1,910,640",14,0.00%,"26,748,960","154,056","26,594,904"
2679,2020-07-28,매장,한미전자,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 X205,White,"22,380","48,660",17,0.00%,"827,220","380,460","446,760"
2680,2020-07-29,매장,혜성 백화점,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,White,"11,004","159,588",15,0.00%,"2,393,820","165,060","2,228,760"
2681,2020-07-29,매장,양정물산,컴퓨터,데스크탑,데스크톱 PC3.0 MS300,Black,"148,440","322,800",16,0.00%,"5,164,800","2,375,040","2,789,760"
2682,2020-07-30,매장,태화상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"196,800","429,600",3,0.00%,"1,288,800","590,400","698,400"
2683,2020-07-30,매장,세종물산,컴퓨터,컴퓨터 액세서리,무선 레이저 마우스 E50,Grey,"22,380","48,660",2,0.00%,"97,320","44,760","52,560"
2684,2020-07-31,매장,동광통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"385,728","838,800",4,0.00%,"3,355,200","1,542,912","1,812,288"
2685,2020-08-01,매장,대진상사,컴퓨터,랩탑,노트북15.4W M1548,Silver,"18,204","39,588",15,0.00%,"593,820","273,060","320,760"
2686,2020-08-01,매장,오성통상,카메라 & 캠코더,캠코더,"Business Videographer 1/2"" 3mm M500",Orange,"16,500","35,880",11,0.00%,"394,680","181,500","213,180"
2687,2020-08-01,매장,미림 백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 M350,Black,"60,672","131,940",3,0.00%,"395,820","182,016","213,804"
2688,2020-08-02,매장,글로리아 백화정,휴대폰,사무용 및 가정용 전화기,다중 회선 전화 M30,White,"472,368","599,988",15,0.00%,"8,999,820","7,085,520","1,914,300"
2689,2020-08-03,매장,삼화상사,카메라 & 캠코더,캠코더,Social Videographer 1/3'' 8.5mm E200,White,"110,124","456,000",18,0.00%,"8,208,000","1,982,232","6,225,768"
2690,2020-08-07,매장,알프스무역,카메라 & 캠코더,캠코더,Moviemaker 1/2'' 3mm E300,Black,"15,396","33,480",6,0.00%,"200,880","92,376","108,504"
2691,2020-08-07,매장,유미백화점,컴퓨터,컴퓨터 액세서리,무선 레이저 마우스 E50,Grey,"250,836","441,600",14,0.00%,"6,182,400","3,511,704","2,670,696"
2692,2020-08-07,매장,동도교역,컴퓨터,모니터,CRT15 E101,Black,"16,452","32,280",11,0.00%,"355,080","180,972","174,108"
2693,2020-08-10,매장,태강교역,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Blue,"13,188","1,910,640",18,0.00%,"34,391,520","237,384","34,154,136"
2694,2020-08-12,매장,월드링크,카메라 & 캠코더,캠코더,"Social Videographer 1/3"" 8.5mm E200",Orange,"99,396","299,988",14,0.00%,"4,199,832","1,391,544","2,808,288"
2695,2020-08-13,매장,삼양상사,컴퓨터,모니터,LCD22 M200,Black,"16,452","32,280",6,0.00%,"193,680","98,712","94,968"
2696,2020-08-15,매장,서주무역,휴대폰,사무용 및 가정용 전화기,확장 2 휴대폰 무선 전화 시스템 M205,Grey,"148,440","322,800",6,0.00%,"1,936,800","890,640","1,046,160"
2697,2020-08-15,매장,신영상사,휴대폰,핸드폰 액세서리,블루투스 액티브 헤드폰 L15,Red,"196,800","429,600",15,0.00%,"6,444,000","2,952,000","3,492,000"
2698,2020-08-16,매장,진흥,휴대폰,터치 스크린 폰,터치 스크린 폰 - LCD M12,Black,"59,640","215,988",17,0.00%,"3,671,796","1,013,880","2,657,916"
2699,2020-08-18,매장,신세기상사,컴퓨터,컴퓨터 액세서리,무선 레이저 마우스 M55,Grey,"628,188","636,746",8,0.00%,"5,093,968","5,025,504","68,464"
2700,2020-08-22,매장,베네디스,컴퓨터,프로젝트 & 스크린,프로젝트 1080p X980,Silver,"85,044","166,800",7,0.00%,"1,167,600","595,308","572,292"
2701,2020-08-23,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,White,"59,640","180,000",11,0.00%,"1,980,000","656,040","1,323,960"
2702,2020-08-24,매장,태성무역,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Green,"196,800","429,600",14,0.00%,"6,014,400","2,755,200","3,259,200"
2703,2020-08-26,매장,한미전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Pink,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
2704,2020-08-26,매장,태화상사,TV & 비디오,TV,"26"" 720p LCD HDTV M140",Brown,"87,600","192,000",1,0.00%,"192,000","87,600","104,400"
2705,2020-08-26,매장,혜성 백화점,TV & 비디오,TV,"52"" LCD HDTV X790W",Black,"472,368","599,988",9,0.00%,"5,399,892","4,251,312","1,148,580"
2706,2020-08-27,매장,대진상사,컴퓨터,모니터,LCD20W M240,Black,"59,628","179,988",1,0.00%,"179,988","59,628","120,360"
2707,2020-08-27,매장,금강,컴퓨터,랩탑,노트북15 M0150,Blue,"397,584","403,178",11,0.00%,"4,434,958","4,373,424","61,534"
2708,2020-08-27,매장,동광통상,TV & 비디오,TV,"26"" 720p LCD HDTV M140",Black,"12,180","23,880",6,0.00%,"143,280","73,080","70,200"
2709,2020-08-29,매장,오성통상,컴퓨터,컴퓨터 액세서리,울트라 포터블 네오프렌 슬리브 E30,Green,"11,004","1,910,640",11,0.00%,"21,017,040","121,044","20,895,996"
2710,2020-08-29,매장,우주전산,컴퓨터,프로젝트 & 스크린,스크린 100in E010,White,"385,728","838,800",7,0.00%,"5,871,600","2,700,096","3,171,504"
2711,2020-08-31,매장,양정물산,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 X205,Orange,"628,188","630,180",6,0.00%,"3,781,080","3,769,128","11,952"
2712,2020-09-01,매장,미림 백화점,휴대폰,사무용 및 가정용 전화기,하이브리드 시스템 M60,Grey,"148,440","322,800",11,0.00%,"3,550,800","1,632,840","1,917,960"
2713,2020-09-04,매장,삼화상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,정품 가죽 그립 벨트 E322,Black,"115,020","1,910,640",5,0.00%,"9,553,200","575,100","8,978,100"
2714,2020-09-05,매장,태강교역,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E21,Blue,"485,616","1,056,000",17,0.00%,"17,952,000","8,255,472","9,696,528"
2715,2020-09-06,매장,세종물산,카메라 & 캠코더,캠코더,Trendsetter 1'' 25mm X400,Black,"471,120","1,421,964",2,0.00%,"2,843,928","942,240","1,901,688"
2716,2020-09-06,매장,월드링크,컴퓨터,프로젝트 & 스크린,스크린 100in E010,Black,"59,640","180,000",9,0.00%,"1,620,000","536,760","1,083,240"
2717,2020-09-07,매장,신영상사,TV & 비디오,TV,"20"" LCD HDTV M120",Brown,"100,944","191,988",6,0.00%,"1,151,928","605,664","546,264"
2718,2020-09-07,매장,서주무역,컴퓨터,컴퓨터 액세서리,USB 광 마우스 E200,Gold,"11,004","1,910,640",10,0.00%,"19,106,400","110,040","18,996,360"
2719,2020-09-11,매장,글로리아 백화정,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Green,"115,020","1,910,640",8,0.00%,"15,285,120","920,160","14,364,960"
2720,2020-09-12,매장,동도교역,오디오,녹음 펜,1GB 디지털 보이스 레코더 펜 E100,White,"11,004","159,588",4,0.00%,"638,352","44,016","594,336"
2721,2020-09-12,매장,진흥,오디오,블루투스 헤드폰,블루투스 스테레오 헤드폰 E52,Yellow,"126,372","274,800",2,0.00%,"549,600","252,744","296,856"
2722,2020-09-16,매장,유미백화점,휴대폰,스마트 폰,PDA Phone 3.7 inches M340,Silver,"59,640","63,369",16,0.00%,"1,013,904","954,240","59,664"
2723,2020-09-21,매장,삼양상사,휴대폰,스마트 폰,PDA GPS Phone 4.7 inch L950,Silver,"516,456","1,910,640",12,0.00%,"22,927,680","6,197,472","16,730,208"
2724,2020-09-23,매장,베네디스,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,White,"397,584","401,686",7,0.00%,"2,811,802","2,783,088","28,714"
2725,2020-09-23,매장,미림상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 X400,White,"11,004","159,588",18,0.00%,"2,872,584","198,072","2,674,512"
2726,2020-09-26,매장,신세기상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"126,372","274,800",7,0.00%,"1,923,600","884,604","1,038,996"
